# AGCNr    HIra         HIdec       v21     redshift               dist    w50   flux   snratio   loghimass   groupid   gra            gdec          gz           Mhalo_L   Mhalo_M   ngal   r180L                d_A_mpc              r180_arcmin          galid    ra              dec            z           MASS           
  190475   146.282501   27.269167   9852    0.03284                144.8   354   1.59   9.2       9.9         9102      146.27550927   27.24789086   0.03325113   12.7288   12.6634   4      0.583182770360279    135.21545785623314   14.826963701998404   465471   146.278955454   27.268586881   0.0328758   3.1482241E10   
  235029   204.822906   28.031111   10996   0.036653333333333336   160.5   379   1.45   9.1       9.95        9116      204.87844558   27.92417344   0.03659674   12.9875   12.8896   4      0.7089662616749832   150.1472221507223    16.23237807371529    468214   204.822691507   28.034974053   0.0366612   1.36073144E10  
  251459   240.315002   17.681944   13309   0.04436333333333333    191.4   273   2.3    11.0      10.3        9118      240.26166961   17.60637628   0.04407827   13.5542   13.3201   4      1.0873852908799677   180.42614620316076   20.71847872931049    468822   240.31803562    17.677813499   0.0444667   2.79749222E10  
  719906   231.914581   21.503334   11688   0.03896                168.9   181   1.62   11.6      10.04       9122      231.9010517    21.52108749   0.03910642   12.6782   12.5917   4      0.5578090398884858   159.18341192809174   12.04652044056911    469654   231.916616943   21.495842608   0.0389655   1.80971971E10  
  9544     222.403336   25.376945   10187   0.03395666666666667    148.0   285   2.69   15.9      10.14       9128      222.43633314   25.35146752   0.03417045   13.2848   13.057    4      0.8927568022580924   140.24237724130018   21.88405440944872    471351   222.399262375   25.38132414    0.0341471   8.7067083E10   
  726958   225.024582   24.710835   15364   0.05121333333333333    221.8   244   1.06   7.2       10.09       9139      225.06394637   24.64296511   0.05146519   12.9148   12.7933   4      0.6610121326666665   205.97465186150362   11.032388228297355   462215   225.02598255    24.712205872   0.0511731   2.9097769E9    
  241564   212.78125    26.826668   10679   0.035596666666666665   155.6   362   1.36   7.2       9.89        9151      212.72812897   26.81301934   0.03503169   12.834    12.7941   4      0.6311317441766756   146.3684056372343    14.823356898896872   473149   212.773977512   26.826489297   0.0357006   9.5135795E9    
  262106   240.512497   16.765556   9531    0.03177                137.5   85    0.88   8.3       9.59        9183      240.34517949   16.72976362   0.03166292   12.8275   12.766    4      0.6300421960176887   130.87532952508874   16.54953254121782    479405   240.507201905   16.757685378   0.0317807   2.6928215E9    
  230573   205.433746   27.01111    8621    0.028736666666666667   126.6   289   1.01   6.5       9.58        9186      205.44645447   27.02998998   0.02888153   12.5749   12.3385   4      0.520415572646263    119.56794628750062   14.962680299192444   514798   205.438490234   27.004718823   0.0289385   2.88467825E10  
  262022   244.4375     15.697223   8929    0.029763333333333333   128.6   225   1.14   7.8       9.65        9188      244.68073292   15.58980879   0.02998545   13.0504   13.06     4      0.7488050257707388   123.32409821550411   20.873471580490065   480529   244.438060193   15.703430955   0.0298809   1.10506982E9   
  251722   234.474167   16.307777   12880   0.04293333333333333    185.8   349   2.51   13.1      10.31       9229      234.48646481   16.33631667   0.04270752   12.759    12.517    4      0.5914441348448937   174.45033858320195   11.655094402083941   487804   234.477720826   16.311786147   0.0429104   4.4786536E10   
  9728     226.886673   19.587778   4759    0.015863333333333333   71.2    455   11.19  44.7      10.13       9241      226.88647904   19.59245844   0.01585403   12.8687   12.8024   4      0.6604014298430732   66.64017376231642    34.067931619778925   557446   226.894748975   19.582509427   0.0158789   5.4161506E10   
  723343   169.385422   28.221666   9427    0.03142333333333333    139.0   336   1.08   8.9       9.69        9293      169.56105326   28.24361233   0.03228255   13.1836   13.1035   4      0.827555309663483    129.4957853946578    21.96925239513574    498309   169.37643191    28.228955035   0.0314331   4.6267571E9    
  210235   169.565002   28.224722   9537    0.03179                140.5   326   1.3    9.5       9.78        9293      169.56105326   28.24361233   0.03228255   13.1836   13.1035   4      0.827555309663483    130.77376074522377   21.75455976206201    502705   169.574219113   28.22603991    0.0317551   5.0649637E10   
  6322     169.567505   28.26111    9826    0.032753333333333336   144.7   141   1.51   16.5      9.87        9293      169.56105326   28.24361233   0.03228255   13.1836   13.1035   4      0.827555309663483    134.58151991586055   21.139050853491604   498312   169.569561056   28.260437586   0.0327157   8.4611867E10   
  6853     178.198349   29.334723   8662    0.028873333333333334   127.9   483   1.37   5.2       9.72        9295      178.18807601   29.31301644   0.0286769    12.6419   12.7098   4      0.5479840237628365   118.59590307097069   15.884446758713903   503906   178.197322258   29.329000122   0.0286949   6.0843389E10   
  721483   143.39917    24.143333   14867   0.049556666666666666   216.4   186   0.92   6.5       10.01       9335      143.53364792   24.23022503   0.05028462   13.2154   13.1909   4      0.8334649130233927   200.0232744592208    14.324539586981222   506588   143.393668619   24.13986098    0.0496032   1.81341517E9   
  226922   181.837097   24.836668   15237   0.05079                222.0   212   0.82   5.6       9.98        9422      181.80557286   24.86600163   0.0514815    12.8385   12.7786   4      0.623407489029724    204.6728516223363    10.470939674254282   521790   181.842486703   24.839806493   0.0508293   1.43708713E10  
  191138   139.389603   19.055277   14679   0.04893                213.8   87    1.36   13.8      10.17       9455      139.40084104   19.05330558   0.0488703    13.0559   12.7118   4      0.7384330886997762   197.38365095343184   12.860973813466021   526945   139.386647047   19.052199722   0.0489084   1.85615749E10  
  717503   139.391663   19.086668   14640   0.0488                 213.3   159   1.19   8.8       10.11       9455      139.40084104   19.05330558   0.0488703    13.0559   12.7118   4      0.7384330886997762   196.79621270762337   12.899363921651666   526947   139.382292781   19.089347009   0.0487539   1.95864294E9   
  5769     159.265015   20.435833   12935   0.043116666666666664   189.4   275   2.34   14.2      10.3        9498      159.27358562   20.4311299    0.04315609   12.6688   12.5737   4      0.5516497855901489   175.71164473191322   10.79286618658748    534556   159.261367457   20.431428869   0.0432385   6.0255801E10   
  719046   159.416672   20.402777   12879   0.04293                188.6   323   1.13   6.7       9.98        9498      159.27358562   20.4311299    0.04315609   12.6688   12.5737   4      0.5516497855901489   174.752955255386     10.852075527107797   534561   159.410555911   20.399154785   0.0429891   7.0367534E9    
  743571   208.160004   21.636944   8404    0.028013333333333335   123.5   218   1.89   13.3      9.83        9514      208.11606061   21.59284648   0.02785569   12.5571   12.5053   4      0.5138672948497858   116.00713054520183   15.227905605280997   538104   208.164121462   21.642773238   0.0280467   6.3184077E9    
  739792   160.936249   20.426111   14048   0.04682666666666667    205.3   382   1.59   8.2       10.2        9547      160.9403792    20.3311168    0.04634094   12.5686   12.4409   4      0.5092636233428163   188.8367959324472    9.271071180699822    543089   160.927143639   20.429316052   0.046665    4.27037491E9   
  201833   160.944992   20.346111   13846   0.04615333333333333    202.4   418   1.03   6.2       10.0        9547      160.9403792    20.3311168    0.04634094   12.5686   12.4409   4      0.5092636233428163   187.45689666059374   9.339316972662932    543090   160.954400082   20.344776587   0.0463037   2.57111511E10  
  739452   156.75708    18.094444   12540   0.0418                 183.8   190   1.38   9.6       10.04       9640      156.80177894   18.07725773   0.04172971   12.9588   12.8849   4      0.6901042284913533   169.95146613902912   13.959300480882186   563800   156.753009883   18.085548977   0.0417418   1.75008346E9   
  740006   162.055008   18.634445   6128    0.020426666666666666   92.3    122   0.79   7.8       9.2         9647      162.02882366   18.20769657   0.02001632   12.7719   12.812    4      0.6106168747962433   85.41104039670866    24.576988873659335   565259   162.057925723   18.633588393   0.0204472   1.12246067E9   
  210439   173.279175   19.741112   10035   0.03345                148.0   259   1.56   9.5       9.91        9649      173.29243535   19.78483609   0.03311248   12.7949   12.5713   4      0.6136124120613728   137.4107449672852    15.351376550500172   565475   173.275793381   19.738865663   0.0334306   1.49780726E10  
  741103   173.278336   19.889999   9888    0.03296                145.9   177   1.25   9.2       9.8         9649      173.29243535   19.78483609   0.03311248   12.7949   12.5713   4      0.6136124120613728   135.62398827272185   15.553620822857164   555637   173.277356738   19.892177886   0.032979    1.95487744E8   
  210441   173.300003   19.790556   9771    0.03257                144.3   427   2.55   10.5      10.1        9649      173.29243535   19.78483609   0.03311248   12.7949   12.5713   4      0.6136124120613728   134.05513478974697   15.73564557139873    565478   173.296502683   19.792475358   0.0325828   1.38706483E10  
  210656   175.881653   19.628611   13119   0.04373                192.1   293   2.28   12.3      10.3        9650      175.87033205   19.64463941   0.04367867   12.9895   12.7097   4      0.7052371002817179   177.5658340495419    13.653677111413119   555178   175.880081532   19.627802778   0.0437212   7.7680394E10   
  251332   238.754578   11.0675     12029   0.04009666666666667    227.0   409   3.09   15.2      10.57       9702      238.76606244   10.98149212   0.04029969   12.7587   12.5164   4      0.5926768419189619   163.52215811689388   12.459919333803304   558250   238.752871425   11.074090294   0.0400763   1.66215178E10  
  251334   238.757919   10.967222   12055   0.040183333333333335   173.8   280   2.91   14.6      10.32       9702      238.76606244   10.98149212   0.04029969   12.7587   12.5164   4      0.5926768419189619   164.46342285149046   12.388608142162731   574076   238.766138754   10.962739377   0.0403198   1.38502676E10  
  10039    237.150421   11.651944   10366   0.03455333333333333    149.8   510   2.75   10.1      10.16       9720      237.16358984   11.65714753   0.03460555   12.5275   12.4467   4      0.4990483116271907   142.12690106536564   12.070914857793374   558225   237.145000772   11.647402956   0.0346245   2.97391411E10  
  260089   241.148361   12.175278   12368   0.04122666666666667    168.3   308   1.51   8.0       10.0        9722      241.14217395   12.23410785   0.04125456   13.0576   12.9289   4      0.7448053101885002   167.67895044577202   15.269967060010023   561962   241.14318241    12.181492297   0.0411525   1.40529336E10  
